"id","start_date","start_time","number","motion.title","result","legislative_session.id","legislative_session.number"
"zmb-z7-06/20150519-20-34853","19.5.2015","9:40:53",20," Bod è. 15 Projekty financované z Fondu kofinancování evropskıch projektù – kvìten 2015 - návrh zmìny celkovıch nákladù, návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-21-34883","19.5.2015","9:41:23",21," Bod è. 16 Návrh na poskytnutí podpory projektu „Mìsto Brno zvyšuje kvalitu vzdìlávání v základních školách“ v období jeho udritelnosti, kterı je realizován z Operaèního programu Vzdìlávání pro konkurenceschopnost - návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-22-34926","19.5.2015","9:42:06",22," Bod è. 17 Návrh na poskytnutí investièní dotace spoleènosti Technické sítì Brno, akciová spoleènost na realizaci I. etapy projektu odvlhèení primární kolektorové sítì ve statutárním mìstì Brnì v roce 2015 ","Pøijato",2953,6
"zmb-z7-06/20150519-23-35681","19.5.2015","9:54:41",23," Bod è. 18 - øádky 16-25 Návrh na poskytnutí dotací a pøíspìvkù na obnovu kulturních památek v roce 2015 – návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-24-35721","19.5.2015","9:55:21",24," Bod è. 18 - øádek 6 Návrh na poskytnutí dotací a pøíspìvkù na obnovu kulturních památek v roce 2015 – návrh rozpoètového opatøení ","Nepøijato",2953,6
"zmb-z7-06/20150519-25-35761","19.5.2015","9:56:01",25," Bod è. 18 - øádek 6 - návrh p. Øíhy Návrh na poskytnutí dotací a pøíspìvkù na obnovu kulturních památek v roce 2015 – návrh rozpoètového opatøení ","Nepøijato",2953,6
"zmb-z7-06/20150519-26-35894","19.5.2015","9:58:14",26," Bod è. 18 - hlasování o návrhu p. Hladíka Návrh na poskytnutí dotací a pøíspìvkù na obnovu kulturních památek v roce 2015 – návrh rozpoètového opatøení ","Nepøijato",2953,6
"zmb-z7-06/20150519-27-35917","19.5.2015","9:58:37",27," Bod è. 18 Návrh na poskytnutí dotací a pøíspìvkù na obnovu kulturních památek v roce 2015 – návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-28-35950","19.5.2015","9:59:10",28," Bod è. 19 Návrh na rozdìlení státní dotace od Ministerstva kultury z Programu regenerace mìstskıch památkovıch rezervací a zón v roce 2015 a úhrady povinného podílu mìsta ke státní dotaci – návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-29-35973","19.5.2015","9:59:33",29," Bod è. 20 Návrh na poskytnutí neinvestièních dotací na pronájem plaveckıch drah na území mìsta Brna pro rok 2015 ","Pøijato",2953,6
"zmb-z7-06/20150519-30-35996","19.5.2015","9:59:56",30," Bod è. 21 Poskytnutí neinvestièních pøíspìvkù na zajištìní základní plavecké vıuky ákù základních škol – návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-31-36023","19.5.2015","10:00:23",31," Bod è. 22 Návrh na poskytnutí dotací na podporu dìtskıch a mládenickıch aktivit v roce 2015 – 2. kolo – návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-32-36046","19.5.2015","10:00:46",32," Bod è. 23 Návrh na poskytnutí dotace ZŠ a MŠ Pramínek, o.p.s. na zajištìní projektu „Sí brnìnskıch otevøenıch škol“ ","Pøijato",2953,6
"zmb-z7-06/20150519-33-36113","19.5.2015","10:01:53",33," Bod è. 24 Návrh  na poskytnutí investièních a neinvestièních transferù na školy a školská zaøízení - 2. kolo – návrh rozpoètového opatøení","Pøijato",2953,6
"zmb-z7-06/20150519-34-36128","19.5.2015","10:02:08",34," Bod è. 26 Návrh veøejnoprávní smlouvy o poskytnutí neinvestièního finanèního pøíspìvku na provoz a vybavení jednotek Hasièského záchranného sboru Jihomoravského kraje ","Pøijato",2953,6
"zmb-z7-06/20150519-35-36169","19.5.2015","10:02:49",35," Bod è. 27 Projekt „Zateplení støediska volného èasu Stamicova“- rozhodnutí o poskytnutí dotace (zmìna) – návrh dodatku è. 1 ke smlouvì o poskytnutí podpory ze SFP ","Pøijato",2953,6
"zmb-z7-06/20150519-36-36181","19.5.2015","10:03:02",36," Bod è. 28 Projekt „Rekonstrukce objektu Hlídka 4 - Støedisko ekologické vıchovy v parku Špilberk“ - zmìnové rozhodnutí o poskytnutí dotace ","Pøijato",2953,6
"zmb-z7-06/20150519-37-36204","19.5.2015","10:03:24",37," Bod è. 29 Projekt Regionální inovaèní strategie Jihomoravského kraje 2014-2020 „Brno Ph.D. talent“ – návrh veøejnoprávní smlouvy o poskytnutí dotace Jihomoravskému centru pro mezinárodní mobilitu, zájmovému sdruení právnickıch osob ","Pøijato",2953,6
"zmb-z7-06/20150519-38-36227","19.5.2015","10:03:47",38," Bod è.30 a 32 ","Pøijato",2953,6
"zmb-z7-06/20150519-39-36254","19.5.2015","10:04:14",39," Bod è. 33 Projekt „Zateplení ZŠ Úvoz“ – rozhodnutí o poskytnutí dotace (zmìna), návrh dodatku è. 1 ke smlouvì o poskytnutí podpory ze SFP ","Pøijato",2953,6
"zmb-z7-06/20150519-40-36293","19.5.2015","10:04:53",40," Bod è. 34-36 ","Pøijato",2953,6
"zmb-z7-06/20150519-41-36304","19.5.2015","10:05:04",41," Bod è. 37 Zápùjèky z Fondu rozvoje bydlení mìsta Brna – II. etapa 2015, návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-42-36328","19.5.2015","10:05:28",42," Bod è. 38 Návrh èerpání finanèních prostøedkù z Fondu bytové vıstavby – 1. termín roku 2015, návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-44-36359","19.5.2015","10:05:59",44," Bod è. 39 ádost MÈ Brno-idenice o vydání souhlasu s pouitím èásti kladného vısledku hospodaøení z VHÈ-bytového hospodáøství k jinému úèelu ","Pøijato",2953,6
"zmb-z7-06/20150519-45-36384","19.5.2015","10:06:24",45," Bod è. 40 ádost MÈ Brno-Královo Pole o souhlas s pouitím èásti kladného hospodáøského vısledku z VHÈ-bytového hospodáøství k jinému úèelu Návrh na zmìnu usnesení ZMB è. Z6/029, bod è. 28 ","Pøijato",2953,6
"zmb-z7-06/20150519-46-36414","19.5.2015","10:06:54",46," Bod è. 41 Návrh na prominutí sankce Stará 6, bytovému drustvu ","Pøijato",2953,6
"zmb-z7-06/20150519-47-36440","19.5.2015","10:07:21",47," Bod è. 42-49 ","Pøijato",2953,6
"zmb-z7-06/20150519-48-36469","19.5.2015","10:07:49",48," Bod è. 50 Návrh zmìny usnesení Z6/004. zasedání Zastupitelstva mìsta Brna, bod è. 73 - návrh prodeje pozemku p. è. 1783/13 v k. ú. Husovice pøi ul. Provazníkova v lokalitì Husovického tunelu ","Pøijato",2953,6
"zmb-z7-06/20150519-49-36494","19.5.2015","10:08:14",49," Bod è. 51-58 ","Pøijato",2953,6
"zmb-z7-06/20150519-50-36528","19.5.2015","10:08:48",50," Bod è. 59-62 ","Pøijato",2953,6
"zmb-z7-06/20150519-51-38492","19.5.2015","10:41:32",51," Bod è. 63 Návrh nabytí pozemku p. è. 2952/23 v k. ú. Slatina ","Pøijato",2953,6
"zmb-z7-06/20150519-52-38524","19.5.2015","10:42:04",52," Bod è. 64 Návrh na bezúplatné nabytí pozemkù p. è. 2334 a 2337/4 v k. ú. Èernovice z majetku ÈR – Státní pozemkovı úøad ","Pøijato",2953,6
"zmb-z7-06/20150519-53-38558","19.5.2015","10:42:38",53," Bod è. 66 Návrh darování èásti pozemku p. è. 3993/1 v k. ú. idenice do vlastnictví Jihomoravského kraje ","Pøijato",2953,6
"zmb-z7-06/20150519-54-38592","19.5.2015","10:43:12",54," Bod è. 67 Návrh smìny pozemkù p. è. 5797/9 a 5797/10 za pozemek p. è. 5116/4, vše v k. ú. idenice ","Pøijato",2953,6
"zmb-z7-06/20150519-55-38626","19.5.2015","10:43:46",55," Bod è. 68 Návrh smìny èástí pozemkù p. è. 436/1, 2375/2 za èást pozemku p. è. 436/27, vše v k. ú. Holásky ","Pøijato",2953,6
"zmb-z7-06/20150519-56-38659","19.5.2015","10:44:19",56," Bod è. 69 Návrh dispozice s èástmi pozemku p. è. 1522/4 v k. ú. Pisárky pøi ulici Veslaøská ","Pøijato",2953,6
"zmb-z7-06/20150519-57-38699","19.5.2015","10:44:59",57," Bod è. 70 Návrh svìøení majetku mìsta MÈ Brno-idenice, pozemkù p. è. 6916/8, p. è. 6916/20, p. è. 6916/21, p. è. 6916/26, p. è. 6916/27 k. ú. idenice ","Pøijato",2953,6
"zmb-z7-06/20150519-58-38722","19.5.2015","10:45:22",58," Bod è. 71-75 ","Pøijato",2953,6
"zmb-z7-06/20150519-59-38753","19.5.2015","10:45:53",59," Bod è. 76 Návrh svìøení majetku mìsta MÈ Brno-jih a odnìtí svìøeného majetku MÈ Brno-jih, pozemkù v k. ú. Pøízøenice ","Pøijato",2953,6
"zmb-z7-06/20150519-60-38791","19.5.2015","10:46:31",60," Bod è. 77 Návrh nabytí práva odpovídajícího vìcnému bøemenu - sluebnosti na pozemcích p. è. 2383/1 a 2906 v k. ú. Èerná Pole pro stavbu “ Sportovní areál MŠ a ZŠ Zemìdìlská“ ","Pøijato",2953,6
"zmb-z7-06/20150519-61-38844","19.5.2015","10:47:24",61," Bod è. 78 Návrh majetkoprávního vypoøádání pozemku p. è. 1451, k. ú. Husovice pro stavbu „Silnice I/42 Brno, VMO Tomkovo námìstí“ ","Pøijato",2953,6
"zmb-z7-06/20150519-62-38885","19.5.2015","10:48:05",62," Bod è. 79 Návrh na upuštìní od vymáhání úhrad za uívání pozemkù p. è. 4609/14, 5218 a 5219 v k. ú. Královo Pole od SBD DRUBA ","Pøijato",2953,6
"zmb-z7-06/20150519-63-38988","19.5.2015","10:49:48",63," Bod è. 80 Návrh na zmìnu v pøedstavenstvu spoleènosti KORDIS JMK a. s. – doplnìní návrhù na zvolení ","Pøijato",2953,6
"zmb-z7-06/20150519-64-40701","19.5.2015","11:18:22",64," Bod è. 81 - pøerušení bodu Návrh „Deklarace smíøení a spoleèné budoucnosti“ ","Pøijato",2953,6
"zmb-z7-06/20150519-65-43841","19.5.2015","12:10:42",65," Bod è. 81 do 12:30 Návrh „Deklarace smíøení a spoleèné budoucnosti“ ","Pøijato",2953,6
"zmb-z7-06/20150519-66-43882","19.5.2015","12:11:22",66," Bod è. 81 Návrh „Deklarace smíøení a spoleèné budoucnosti“ ","Pøijato",2953,6
"zmb-z7-07/20150623-1-30683","23.6.2015","8:31:23",1," Bod è. 1 - ovìøovatelé zápisu Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2964,7
"zmb-z7-07/20150623-2-31436","23.6.2015","8:43:56",2," Bod è. 1 - program - hlasování o staení bodu è. 6 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Nepøijato",2964,7
"zmb-z7-07/20150623-3-31475","23.6.2015","8:44:35",3," Bod è. 1 - program - hlasování o staení bodu è. 34 a 101 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2964,7
"zmb-z7-07/20150623-5-31569","23.6.2015","8:46:09",5," Bod è. 1 - program - hlasování o zaøazení bodu è. 116 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2964,7
"zmb-z7-07/20150623-6-31594","23.6.2015","8:46:34",6," Bod è. 1 - program - hlasování o zaøazení bodu è. 117 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2964,7
"zmb-z7-07/20150623-7-31672","23.6.2015","8:47:52",7," Bod è. 1 - program - hlasování o zaøazení bodu è. 117 na závìr Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Nepøijato",2964,7
"zmb-z7-07/20150623-8-31804","23.6.2015","8:50:04",8," Bod è. 1 - program - hlasování o zaøazení bodu è. 117 v 9.30 hod. Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2964,7
"zmb-z7-07/20150623-9-31840","23.6.2015","8:50:40",9," Bod è. 1 - program Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2964,7
"zmb-z7-07/20150623-10-43275","23.6.2015","12:01:15",10," Bod è. 117 - pøestávka 12-13 hod. Návrh smlouvy o partnerství se spol. Automotodrom Brno, a. s., a spol. DORNA SPORTS S. L.; návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-11-51654","23.6.2015","14:20:54",11," Bod è. 5 Návrh zmìny Jednacího øádu Zastupitelstva mìsta Brna ","Pøijato",2964,7
"zmb-z7-07/20150623-12-51853","23.6.2015","14:24:13",12," Bod è. 6 - hlasování o staení bodu Návrh obecnì závazné vyhlášky statutárního mìsta Brna, kterou se mìní a doplòuje obecnì závazná vyhláška statutárního mìsta Brna è. 20/2001, kterou se vydává Statut mìsta Brna, ve znìní pozdìjších vyhlášek ","Nepøijato",2964,7
"zmb-z7-07/20150623-14-52029","23.6.2015","14:27:09",14," Bod è. 6 - hlasování o staení bodu Návrh obecnì závazné vyhlášky statutárního mìsta Brna, kterou se mìní a doplòuje obecnì závazná vyhláška statutárního mìsta Brna è. 20/2001, kterou se vydává Statut mìsta Brna, ve znìní pozdìjších vyhlášek ","Pøijato",2964,7
"zmb-z7-07/20150623-15-52217","23.6.2015","14:30:18",15," Bod è. 7 Návrh obecnì závazné vyhlášky statutárního mìsta Brna, kterou se mìní a doplòuje obecnì závazná vyhláška statutárního mìsta Brna è. 12/2011, o regulaci veøejné produkce hudby v pohostinskıch zaøízeních a restauraèních zahrádkách, za úèelem zabezpeèení místních záleitostí veøejného poøádku, ve znìní obecnì závazné vyhlášky statutárního mìsta Brna è. 4/2014 ","Pøijato",2964,7
"zmb-z7-07/20150623-17-52304","23.6.2015","14:31:44",17," Bod è. 117 - hlasování o návrhu p. Vokøála - I. odst. Návrh smlouvy o partnerství se spol. Automotodrom Brno, a. s., a spol. DORNA SPORTS S. L.; návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-18-52332","23.6.2015","14:32:12",18," Bod è. 117 - hlasování o návrhu p. Vokøála - II. odst. Návrh smlouvy o partnerství se spol. Automotodrom Brno, a. s., a spol. DORNA SPORTS S. L.; návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-19-52365","23.6.2015","14:32:45",19," Bod è. 117 - hlasování o návrhu p. Vokøála - od III. odst. Návrh smlouvy o partnerství se spol. Automotodrom Brno, a. s., a spol. DORNA SPORTS S. L.; návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-20-52407","23.6.2015","14:33:27",20," Bod è. 8 Návrh na pojmenování novıch ulic a nového parku, vše na území mìsta Brna ","Pøijato",2964,7
"zmb-z7-07/20150623-21-52787","23.6.2015","14:39:47",21," Bod è. 9 Návrh Memoranda o spolupráci statutárního mìsta Brna s Odborem pro sociální zaèleòování Úøadu vlády ÈR ","Pøijato",2964,7
"zmb-z7-07/20150623-23-53049","23.6.2015","14:44:09",23," Bod è. 10 Pøihláška ke kandidatuøe mìsta Brna na titul Kreativní mìsto UNESCO v oblasti hudby ","Pøijato",2964,7
"zmb-z7-07/20150623-24-53061","23.6.2015","14:44:21",24," Bod è. 11 Zámìr na zapojení statutárního mìsta Brna do iniciativy Fairtradová mìsta ","Pøijato",2964,7
"zmb-z7-07/20150623-25-53090","23.6.2015","14:44:50",25," Bod è. 12 Podpora meziobecní spolupráce – návrh dodatku è. 1 ke smlouvì è. 4114171474 mezi statutárním mìstem Brnem a Svazem mìst a obcí ÈR ","Pøijato",2964,7
"zmb-z7-07/20150623-26-53116","23.6.2015","14:45:16",26," Bod è. 13 Návrh „Zásad pro poskytování dotací z rozpoètu mìsta Brna pro vyhlášené programy“ ","Pøijato",2964,7
"zmb-z7-07/20150623-27-53139","23.6.2015","14:45:39",27," Bod è. 14 Návrh na zmìnu v poskytování dotací v oblasti kultury ","Pøijato",2964,7
"zmb-z7-07/20150623-28-53349","23.6.2015","14:49:09",28," Bod è. 15 Návrh rozpoètového vıhledu statutárního mìsta Brna na období 2016 – 2020 ","Pøijato",2964,7
"zmb-z7-07/20150623-29-53373","23.6.2015","14:49:33",29," Bod è. 16 Návrh harmonogramu pøípravy návrhu rozpoètu statutárního mìsta Brna na rok 2016, návrh rozsahu a struktury rozpoètového vıhledu statutárního mìsta Brna na období 2017 – 2021 ","Pøijato",2964,7
"zmb-z7-07/20150623-30-53396","23.6.2015","14:49:56",30," Bod è. 17 ádost paní Sylvie Trenèanské o prominutí dluhu ","Pøijato",2964,7
"zmb-z7-07/20150623-31-53419","23.6.2015","14:50:19",31," Bod è. 18 Zmìna úèelu pouití investièního transferu MÈ Brno–Tuøany ","Pøijato",2964,7
"zmb-z7-07/20150623-32-53448","23.6.2015","14:50:48",32," Bod è. 19 Návrh veøejnoprávní smlouvy o poskytnutí investièního finanèního pøíspìvku na poøízení vıškové techniky pro Hasièskı záchrannı sbor Jihomoravského kraje ","Pøijato",2964,7
"zmb-z7-07/20150623-33-53473","23.6.2015","14:51:13",33," Bod è. 20 Návrh rozpoètového opatøení – pøesun finanèních prostøedkù v rámci Odboru školství, mládee a tìlovıchovy MMB ","Pøijato",2964,7
"zmb-z7-07/20150623-34-53496","23.6.2015","14:51:36",34," Bod è. 21 Návrh rozpoètového opatøení v ORJ 7100 – zdravotnictví ","Pøijato",2964,7
"zmb-z7-07/20150623-35-53532","23.6.2015","14:52:13",35," Bod è. 22 Návrh rozpoètového opatøení v rámci rozpoètu Odboru sociální péèe MMB ","Pøijato",2964,7
"zmb-z7-07/20150623-36-53666","23.6.2015","14:54:26",36," Bod è. 23 Návrh rozpoètovıch opatøení – úprava rozpoètu Odboru kultury MMB a zmìny neinvestièních pøíspìvkù zøízenım pøíspìvkovım organizacím v pùsobnosti Odboru kultury MMB z rozpoètu zøizovatele v roce 2015 a návrh zmìny úèelového neinvestièního pøíspìvku Mìstského divadla Brno, pøíspìvkové organizace ","Pøijato",2964,7
"zmb-z7-07/20150623-37-53705","23.6.2015","14:55:05",37," Bod è. 24 Návrh na poskytnutí dotací na Mìstskı program prevence kriminality v Brnì na rok 2015 – návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-38-53734","23.6.2015","14:55:34",38," Bod è. 25 Návrh na poskytnutí dotací nestátním neziskovım organizacím na sociální sluby pro rok 2015 (program I – 2. etapa), návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-39-53842","23.6.2015","14:57:22",39," Bod è. 26 Návrh na poskytnutí dotací nestátním neziskovım organizacím na projekty v sociální oblasti, návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-40-53871","23.6.2015","14:57:51",40," Bod è. 27 Návrh na poskytnutí dotací na projekty v programu Aktivity realizované v rámci Plánu aktivního stárnutí ve mìstì Brnì na rok 2015, návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-41-53999","23.6.2015","14:59:59",41," Bod è. 28 Návrh na poskytnutí neinvestièních dotací na podporu vıznamnıch sportovních akcí konanıch ve mìstì Brnì v roce 2015 – II. kolo – návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-42-54090","23.6.2015","15:01:30",42," Bod è. 29 Návrh na poskytnutí neinvestièních dotací na podporu mládenického sportu pro rok 2015/2016 – návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-43-54120","23.6.2015","15:02:00",43," Bod è. 30 Návrh na poskytnutí investièních a neinvestièních dotací v oblasti TV a sportu pro rok 2015 – návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-44-54145","23.6.2015","15:02:25",44," Bod è. 31 Návrh na poskytnutí neinvestièních dotací na podporu talentované mládee pro rok 2015 ","Pøijato",2964,7
"zmb-z7-07/20150623-45-54197","23.6.2015","15:03:17",45," Bod è. 32 Návrh na poskytnutí úèelové neinvestièní dotace na aktivity v rámci èinnosti Brnìnského centra evropskıch studií ","Pøijato",2964,7
"zmb-z7-07/20150623-46-54224","23.6.2015","15:03:44",46," Bod è. 33 Návrh na uzavøení dodatku è. 1 ke smlouvì o poskytnutí dotace z rozpoètu statutárního mìsta Brna è. 7414094281, uzavøené dne 1. 12. 2014 ","Pøijato",2964,7
"zmb-z7-07/20150623-47-54299","23.6.2015","15:04:59",47," Bod è. 35 - 3412 Tuøany Finanèní prostøedky Fondu kofinancování evropskıch projektù – èerven 2015 – návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-48-54318","23.6.2015","15:05:18",48," Bod è. 35 Finanèní prostøedky Fondu kofinancování evropskıch projektù – èerven 2015 – návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-49-54342","23.6.2015","15:05:42",49," Bod è. 36 Projekt „Doplnìní a rozšíøení Pøírodovìdného digitária – návštìvnického centra“ – posouzení projektu, ádost o dotaci, návrh rozpoètového opatøení ","Pøijato",2964,7
"zmb-z7-07/20150623-50-54366","23.6.2015","15:06:07",50," Bod è. 37 Projekt „Obnova zelenì v rekreaèních zónách v MÈ Brno - Bohunice“ - rozhodnutí o poskytnutí dotace, návrh smlouvy o poskytnutí podpory ze SFP ","Pøijato",2964,7
"zmb-z7-07/20150623-51-54396","23.6.2015","15:06:36",51," Bod è. 38 Projekt „Nízkoprahové centrum v parku Hvìzdièka“ – zmìnové rozhodnutí o poskytnutí dotace ","Pøijato",2964,7
"zmb-z7-07/20150623-52-54418","23.6.2015","15:06:58",52," Bod è. 39 Projekt IPRM „Školní víceúèelové høištì pøi ZŠ Otevøená“ - návrh dodatku è. 1 ke smlouvì o poskytnutí dotace ","Pøijato",2964,7
"zmb-z7-07/20150623-53-54439","23.6.2015","15:07:19",53," Bod è. 40 Projekt IPRM „Zavedení sluby tísòové péèe pro seniory a zdravotnì postiené v Brnì“ – návrh dohody o ukonèení smlouvy o poskytnutí dotace ","Pøijato",2964,7
"zmb-z7-07/20150623-54-54464","23.6.2015","15:07:44",54," Bod è. 41 Projekt Regionální inovaèní strategie Jihomoravského kraje 2014 - 2020 „Start Up vouchery“ – návrh veøejnoprávní smlouvy o poskytnutí dotace JIC, zájmovému sdruení právnickıch osob ","Pøijato",2964,7
"zmb-z7-07/20150623-55-54485","23.6.2015","15:08:05",55," Bod è. 42 Projekt Regionální inovaèní strategie Jihomoravského kraje 2014 - 2020 „Kreativní vouchery“ – návrh veøejnoprávní smlouvy o poskytnutí dotace JIC, zájmovému sdruení právnickıch osob ","Pøijato",2964,7
"zmb-z7-07/20150623-56-54509","23.6.2015","15:08:29",56," Bod è. 43 Projekt Regionální inovaèní strategie Jihomoravského kraje 2014 - 2020 „Spoleènı regionální marketing znalostní ekonomiky“ – návrh veøejnoprávní smlouvy o poskytnutí dotace JIC, zájmovému sdruení právnickıch osob ","Pøijato",2964,7
"zmb-z7-07/20150623-57-54533","23.6.2015","15:08:53",57," Bod è. 44 Návrh Dodatku è. 1 ke Zøizovací listinì Waldorfské základní školy a mateøské školy Brno, Plovdivská 8, pøíspìvková organizace ","Pøijato",2964,7
"zmb-z7-07/20150623-58-54554","23.6.2015","15:09:15",58," Bod è. 45 Návrh zmìny Statutu Fondu bytové vıstavby ","Pøijato",2964,7
"zmb-z7-07/20150623-59-54828","23.6.2015","15:13:48",59," Bod è. 46 ádost MÈ Brno–støed o souhlas s pouitím postoupenıch pøíjmù z prodeje nemovitostí k jinému úèelu Návrh na zmìnu usnesení ZMB Z6/033, bod è. 24 Návrh na zmìnu usnesení ZMB Z6/035, bod è. 143 ","Pøijato",2964,7
"zmb-z7-07/20150623-60-54861","23.6.2015","15:14:21",60," Body è. 47-50 ","Pøijato",2964,7
"zmb-z7-07/20150623-61-54893","23.6.2015","15:14:53",61," Body è. 51-55 ","Pøijato",2964,7
"zmb-z7-07/20150623-62-54928","23.6.2015","15:15:28",62," Body è. 56-59 ","Pøijato",2964,7
"zmb-z7-07/20150623-63-54969","23.6.2015","15:16:09",63," Body è. 60-62 ","Pøijato",2964,7
"zmb-z7-07/20150623-64-55000","23.6.2015","15:16:40",64," Bod è. 63 Návrh nabytí spoluvlastnického podílu id. 1 pozemkù p. è. 473/28, 1733/67, 1745/47 a 1745/48 v k. ú. Bosonohy a návrh na zøízení sluebnosti k pozemkùm 1733/67, 1745/47 a 1745/48 v k..ú. Bosonohy pro stavbu „Brno, kanalizace Bosonohy III. a IV. etapa – oddílnı kanalizaèní systém“ ","Pøijato",2964,7
"zmb-z7-07/20150623-65-55025","23.6.2015","15:17:05",65," Bod è. 64 Návrh bezúplatného nabytí pozemkù p. è. 225/7, 225/9, 225/13 a 225/46 vše v k. ú. Øeèkovice a p. è. 58/15 v k. ú. Èerná Pole, z vlastnictví ÈR–Ministerstva obrany ","Pøijato",2964,7
"zmb-z7-07/20150623-66-55051","23.6.2015","15:17:31",66," Body è. 65-68 ","Pøijato",2964,7
"zmb-z7-07/20150623-67-55080","23.6.2015","15:18:00",67," Body è. 69-71 ","Pøijato",2964,7
"zmb-z7-07/20150623-68-55116","23.6.2015","15:18:36",68," Body è.72-98 ","Pøijato",2964,7
"zmb-z7-07/20150623-69-55169","23.6.2015","15:19:29",69," Bod è. 99 Návrh majetkoprávního vypoøádání pozemku p. è. 771/4 k. ú. Trnitá pro stavbu „Tramvaj Plotní – soubor staveb“ ","Pøijato",2964,7
"zmb-z7-07/20150623-70-55198","23.6.2015","15:19:58",70," Bod è. 100 Návrh majetkoprávního vypoøádání pozemku p. è. 1453, k. ú. Husovice pro stavbu „Silnice I/42 Brno, VMO Tomkovo námìstí“ ","Pøijato",2964,7
"zmb-z7-07/20150623-71-55237","23.6.2015","15:20:37",71," Body è. 102-105 ","Pøijato",2964,7
"zmb-z7-07/20150623-72-55267","23.6.2015","15:21:07",72," Bod è. 106 Návrh na zrušení vìcného bøemene k pozemku p. è. 328/1 v k. ú. Ponava se stavbou è.p. 213, bytovı dùm Chaloupeckého nám. 4 ","Pøijato",2964,7
"zmb-z7-07/20150623-73-55291","23.6.2015","15:21:31",73," Bod è. 107 Plnìní závazkù z nájemní smlouvy a budoucí kupní smlouvy uzavøené se spoleèností Šelepova No 1, spol. s r.o. – návrh zapoètení èásti kauce na úhradu smluvních pokut, èásti kupní ceny a návrh prodeje pozemkù p. è. 937/2, 937/3, 937/4, 937/5 v k. ú. Ponava ","Pøijato",2964,7
"zmb-z7-07/20150623-74-55326","23.6.2015","15:22:06",74," Bod è. 108 ádost o sníení smluvní pokuty a návrh dohody o splátkách úhrady smluvní pokuty a zákonného úroku z prodlení za pozdní úhradu nájemného za pronájem èástí pozemkù p. è. 209/3, 209/4 a 214/1 v k. ú. Tuøany s panem Bronislavem Øíhou ","Pøijato",2964,7
"zmb-z7-07/20150623-75-55351","23.6.2015","15:22:31",75," Bod è. 109 Návrh na zpìtvzetí alob ve sporech vedenıch se spoleèností MASADA, a.s,. o vydání bezdùvodného obohacení za uívání pozemku p. è. 809/4 a èástí pozemkù p. è. 809/12, p. è. 809/14 a p. è. 814/11 v k. ú. Ponava ","Pøijato",2964,7
"zmb-z7-07/20150623-77-55421","23.6.2015","15:23:41",77," Bod è. 110 Návrh na èásteèné zpìtvzetí alob ve sporech vedenıch se spoleèností LP EXPO, s. r. o., o vydání bezdùvodného obohacení za uívání pozemkù p. è. 1084/6, p. è. 1084/9 a p. è. 1084/10 v k. ú. Ponava ","Nepøijato",2964,7
