id,legislative_session:number,start_date,item:title,item:number,motion:title,
4014,4,2011-12-12,Různé,9,Zastupitelstvo po projednání schvaluje revokaci usnesení č. 103/11 ze dne 14.9.2011 o ukončení nájemní smlouvy k bytu v č.p. 184 na Masarykově nám. v OB Lužná k 31.12.2011 a po předložené informaci schvaluje prodloužení nájemní smlouvy p. Marvanové do 31.3.2012,
4015,4,2011-12-12,Různé,9,"Zastupitelstvo po projednání schvaluje vyvěšení záměru na pronájem umístění radioreléového zařízení na budovách základní školy – čp. 252, Osvětové besedy – čp. 184 a vodojemu – čp. 675, které jsou v majetku obce Lužná.  ",
4016,4,2011-12-12,Různé,9,"Zastupitelstvo po projednání schvaluje převod prostředků obce rozpočtovaných na nákup novoročního ohňostroje v částce 10000,- Kč na účet vedený pro výstavbu dětského hřiště v areálu ZŠ.",
4017,4,2011-12-12,Různé,9,"Zastupitelstvo po projednání schvaluje odpis nevymahatelných pohledávek pana Tomáška z r. 2006 ve výši 30591,- Kč",
4018,4,2011-12-12,Různé,9,Zastupitelstvo obce po projednání schvaluje podání žádosti o dotaci na vybudování dětského hřiště na parc.č. 341 a parc.č. 347 vedených na LV 10001 pro obec Lužná. a závazek spolufinancování akce.,
4019,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání potvrzuje na základě předložené informace z výběrové komise k proběhlému výběrovému řízení k dotaci „Revitalizace parku“ ze Stř.FŽP vítěznou firmu, kterou je firma Gabriel, s.r.o. České Kopisty. Tato firma podle zadávacího řízení podala nejnižší cenu na zhotovení  tj. 2 353 274,- Kč včetně DPH",
4020,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje uzavření provozovatelské smlouvy na servis ČOV a  kanalizaci s firmou MAT Domoušice s.r.o. IČ 24764572, s výpovědní lhůtou 1 měsíc.",
4021,4,2011-12-12,Různé,9,Zastupitelstvo obce po projednání schvaluje vystoupit ze sdružení VSOR dle čl. 6 stanov sdružení,
4022,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje zadání vypracování odborného ekonomického rozboru nákladů na provozování vodovodu, kanalizace a ČOV v Lužné nezávislým odborníkem",
4023,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje uzavření smluv na zřízení věcného břemene č. IP-12-6004347/001 za finanční náhradu 16800,- Kč, smlouvu IV-12-6011345/1 na 1000,- Kč a smlouvu IV-12-6010515/1 na 1000,- Kč",
4024,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání  schvaluje schodkový rozpočet Obce Lužná na rok 2012 s přesunem 300000,- Kč z položky 6171 na položku 2321",
5001,5,2012-02-09,program,1,hlasování o programu,
5002,5,2012-02-09,Volba návrhové komise a ověřovatelů zápisu,2,"Zastupitelstvo obce po projednání volí návrhovou komisi ve složení: Jitka Krabcová (předseda),  Vaidiš Jan, Tvrz Jiř",
5003,5,2012-02-09,Zprávy finančního a kontrolního výboru zastupitelstva obce.,3,Zastupitelstvo obce po projednání bere na vědomí informativní zprávu o činnosti finančního výboru za r.2011 a ukládá starostovi vyvodit závěry z kontrol u bankovních převodů.,
5004,5,2012-02-09,Zprávy finančního a kontrolního výboru zastupitelstva obce.,3,Zastupitelstvo obce po projednání bere na vědomí informativní zprávu o činnosti kontrolního výboru za r. 2011,
5005,5,2012-02-09,Rozpočtová opatření.,4,Zastupitelstvo obce po projednání schvaluje rozpočtové opatření č. 1. ,
5006,5,2012-02-09,Provozování kanalizace a čističky odpadních vod v obci.,5,"Zastupitelstvo obce po projednání schvaluje uzavření smlouvy o provozování kanalizace a čistírny odpadních vod Lužná, s Vodárnami a kanalizacemi Karlovy Vary  a.s., na období od podpisu smlouvy do 30.6.2012. Dále souhlasí s rozesláním dotazníku o zneškodňování odpadních vod ze všech nemovitostí nacházejících se v obci.",
5007,5,2012-02-09,Schválení pronájmu 3 vysílacích míst pro bezdrátový internet.,6,Zastupitelstvo obce po projednání schvaluje uzavření smlouvy na pronájem 3 ks vysílacích míst pro bezdrátový internet firmě CB Computers v.o.s. Rakovník za nabídnuté ceny firmou a za  podmínek stanovených v záměru pronájmu.,
5008,5,2012-02-09,Různé,7,"Zastupitelstvo obce po projednání souhlasí s uzavřením smlouvy o smlouvě budoucí na pronájem části pozemku parc.č. 1265/33 vedené na LV 10001 pro obec Lužná, firmě NZPK s.r.o. Podbořany, s podmínkami uvedenými v záměru na pronájem tohoto pozemku, s výší ročního nájmu 1200,- Kč",
5009,5,2012-02-09,Různé,7,"Zastupitelstvo obce po projednání schvaluje na základě stavebně-technického posouzení záměr k odstranění stavby na parcele č. 352, vedené na LV 10001 pro obec Lužná. ",
5010,5,2012-02-09,Různé,7,"Zastupitelstvo obce po projednání schvaluje  provedení rekonstrukce garáží, společně se zhotovením omítek, stojících na parc.č. 352, vedené na LV 10001 pro obec Lužná tak, aby zde mohl být umístěn obecní traktor s příslušenstvím. Současně  ukládá starostovi zajistit kolaudaci těchto objektů",
