id,legislative_session:number,start_date,item:title,item:number,motion:title,
9004,9,2014-07-15,Odkup pozemků na protipovodňovou hráz,4,"Zastupitelstvo obce Lužec nad Vltavou souhlasí s výkupem pozemků na protipovodňovou hráz za cenu 15,-Kč/m2 dle zájemců majitelů ze seznamu.",
9005,9,2014-07-15,Schválení smlouvy na dotaci sběrného dvora,5,Zastupitelstvo obce Lužec nad Vltavou schvaluje smlouvu č. 12136444 o poskytnutí podpory ze Státního fondu životního prostředí ČR na sběrný dvůr LuŽec nad Vltavou a pověřuje starostu obce k jejímu podpisu.,
9006,9,2014-07-15,Působnost skupiny Vyhlídky,6,Zastupitelstvo obce Lužec nad Vltavou souhlasí se začleněním správního území obce Lužec nad Vltavou do územní působnosti místní akční skupiny Vyhlídky IČ 26676184 pro období 2014-2020.,
10001,10,2014-09-11,Určeni ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Rampasovou a pí. Donaufovou a zapisovatelem Mgr. Velickou.,
10002,10,2014-09-11,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
10003,10,2014-09-11,Odkoupení pozemku p.č. 18/5 v k.ú. Chramostek - Myškovi,3,"Zastupitelstvo obce Lužec nad Vltavou schvaluje provedení odděleni části pozemku 18/5 v k.ú. Chramostek pro umístění komunikace a tuto část dle nového geometrického plánu odkoupit za cenu 200,-Kč/m2 a zároveň pověřuje starostu obce k podpisu smlouvy.",
10004,10,2014-09-11,Obecně závazná vyhláška č. 2/2014 - konzumace alkoholu na veřejném prostranství,4,"Zastupitelstvo obce Lužec nad Vltavou schvaluje Obecně závaznou vyhlášku Obce Lužec nad Vltavou č. 2/2014, o zákazu konzumace alkoholických nápojů na veřejném prostranství.",
10005,10,2014-09-11,Úprava rozpočtu obce č. 5/2014 obce Lužec nad Vltavou,5,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu č.5 Obce Lužec nad Vltavou.,
10006,10,2014-09-11,Uzavření smlouvy mezi Komerční bankou a.s. a obcí na „Revolvingoví úvěr",6,"Zastupitelstvo obce Lužec nad Vltavou neschvaluje uzavření smlouvy s Komerční bankou, a.s. a obcí Lužec nad Vltavou o Revolvingovém úvěru.",
10007,10,2014-09-11,Uzavření smlouvy mezi Komerční bankou a.s. a obcí na „Revolvingoví úvěr",6,"Zastupitelstvo obce Lužec nad Vltavou schvaluje uzavřeni smlouvy s Komerční bankou, a.s. a obcí Lužec nad Vltavou o kontokorentním úvěru na 2 mil. Kč se splatností 12 měsíců od podpisu smlouvy za stejných podmínek, které byly uzavřeny do 5.12.2014.",
10008,10,2014-09-11,Územní plán — ověřeni a vydání,7,"Zastupitelstvo obce Lužec nad Vltavou schvaluje: 1) Ověření: Zastupitelstvo obce ověřilo soulad návrhu územního plánu Lužec nad Vltavou, s politikou územního rozvoje, s územně plánovací dokumentací vydanou krajem (Zásady územního rozvoje Středočeského kraje) a se stanovisky dotčených orgánů a stanoviskem krajského úřadu. Zastupitelstvo konstatuje, že návrh územního plánu Lužec nad Vltavou není v rozporu s politikou územního rozvoje, s územně plánovací dokumentaci vydanou krajem (Zásady územního rozvoje Středočeského kraje) a se stanovisky dotčených orgánů a stanoviskem krajského úřadu. 2) Vydáni územního plánu: Zastupitelstvo obce Luiec nad Vltavou, příslušné podle ustanovení § 6 odst. 5 písm. c) zákona č. 183/2006 Sb., o územním plánování a stavebním řádu (stavební zákon), ve znění pozdějších předpisů, za použiti § 43 odst. 4 stavebního zákona, § 13 a přílohy č. 7 vyhlášky č. 500/2006 Sb., o územně analytických podkladech, územně plánovací dokumentaci a způsobu evidence územně plánovací činnosti, § 171 a následujících zákona č. 500/2004 Sb., správní řád, ve znění pozdějších předpisů vydává Uzemní plán Lužec nad Vltavou.",
10009,10,2014-09-11,Přemostění řeky Vltavy,8,Zastupitelstvo obce Lužec nad Vltavou schvaluje variantu „B" pro zpracování projektu na řešení lávky přes řeku Vltavu.,
10010,10,2014-09-11,Diskuse,9,Zastupitelstvo obce Lužec nad Vltavou bere na vědomí opravy laterárního termínu čištění koryta řeky Vltavy a informaci o připravovaném záměru protipovodňové ochrany obce.,
