id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
17803,13.9.2001,k revokaci usnesení Zastupitelstva HMP č.27/05 ze dne 1.3.2001 - k návrhu na udělení grantů pro obla (F),32/49,74,32,,,,,,
17792,13.9.2001,"k záměru na výkup pozemků v k.ú. Vysočany, v k.ú. Letňany a v k.ú. Kbely v souvislosti s projektem (F)",32/50,140,32,,,,,,
17911,13.9.2001,k návrhu úplatného převodu vlastnictví pozemku č. parc. 629/376 v k.ú. Letňany pro TESCO STORES (F),32/51,913,32,,,,,,
17826,13.9.2001,k návrhu na schválení úplatného převodu vlastnictví pozemku parc.č. 2244/170 v kat. území Strašnice (F),32/52,65,32,,,,,,
17874,13.9.2001,k návrhu na schválení úplatného převodu pozemku parc.č. 1786/2 v k.ú. Smíchov pro LBD Praha 5 (F),32/53,64,32,,,,,,
16046,13.9.2001,k návrhu úplatného převodu vlastnictví pozemku č. parc. 224 v k.ú. Dubeč (F),32/54,110,32,,,,,,
17838,13.9.2001,"k návrhu úplatného převodu pozemku parc.č. 2000 o výměře 2.067 m2 v k.ú. Nusle, Praha 4 (F)",32/55,106,32,,,,,,
17022,13.9.2001,k návrhu úplatného převodu pozemků č. parc. 1234/19 a 1234/20 v k.ú. Michle (F),32/56,100,32,,,,,,
17789,13.9.2001,k návrhu úplatného převodu vlastnictví pozemku č. parc. 1914 v k.ú. Žižkov a ideální poloviny pozemk (F),32/57,101,32,,,,,,
17025,13.9.2001,k návrhu úplatného převodu vlastnictví pozemku č. parc. 1821 v k.ú. Žižkov (F),32/58,99,32,,,,,,
17807,13.9.2001,"k návrhu na úplatný převod vlastnictví pozemku parc.č. 3422/9 v kat. území Strašnice pro BUDA-MONT, (F)",32/59,82,32,,,,,,
17811,13.9.2001,"k návrhu na schválení úplatného převodu pozemků parc. č. 389,390 v k.ú. Radlice pro  MUDr. Hanu (F)",32/60,81,32,,,,,,
17806,13.9.2001,k návrhu na schválení úplatného převodu části pozemku parc. č. 2460 v k.ú. Smíchov pro manžele (F),32/61,80,32,,,,,,
18028,13.9.2001,k návrhu na schválení úplatného převodu vlastnictví pozemku parc.č. 2336/189 v kat. území Chodov (F),32/62,84,32,,,,,,
17013,13.9.2001,"k návrhu na schválení  úplatného převodu vlastnictví pozemků č. parc. 714/1, 714/2 a 714/3 o celkové (F)",32/63,77,32,,,,,,
17802,13.9.2001,k návrhu na schválení úplatného převodu části pozemku č. parc. 692/3 v kat. území Karlín pro PALLADI (F),32/64,73,32,,,,,,
17823,13.9.2001,k návrhu na úplatný převod vlastnictví pozemku č. parc. 2194/2 v katastrálním území Střešovice z (F),32/65,70,32,,,,,,
17872,13.9.2001,k návrhu na schválení úplatného převodu podílu 1/3 pozemku č. parc. 86 v kat. území Troja pro Ing. (F),32/66,83,32,,,,,,
17817,13.9.2001,k návrhu na schválení úplatného převodu pozemku parc. č. 298/112 v k.ú. Motol pro manžele Kotrbovy (F),32/67,68,32,,,,,,
17827,13.9.2001,k návrhu na schválení úplatného převodu vlastnictví pozemku parc.č.254 v katastrálním území Malá (F),32/68,58,32,,,,,,
17873,13.9.2001,k návrhu na schválení  úplatného převodu pozemku č. parc. 670/7 v kat. území Karlín (F),32/69,53,32,,,,,,
17805,13.9.2001,"k návrhu na úplatný převod vlastnictví pozemků č. parc. 1059/64, 1059/65, 1059/66, 1059/67 v (F)",32/70,54,32,,,,,,
17966,13.9.2001,k revokaci usnesení ZHMP č. 30/26 ze dne 31.5.2001 (Z-915)  k návrhu na schválení úplatného převodu (F),32/71,85,32,,,,,,
17885,13.9.2001,"k návrhu na zakoupení pozemků parc. č. 791/4, 791/10, 791/11 a 793/3 v k.ú. Hloubětín od Dopravního (F)",32/72,76,32,,,,,,
17777,13.9.2001,"k návrhu na nevyužití předkupního práva k pozemkům parc. č. 27, 28, 35, 36 v k.ú. Záběhlice (F)",32/73,122,32,,,,,,
17015,4.10.2001,k poskytnutí finančních prostředků z rozpočtu hlavního města Prahy na aktivity specifické primární (F),33/01,148,33,,,,,,
17810,4.10.2001,k návrhu na poskytnutí účelové neinvestiční dotace z kap. 10 městské části Praha Újezd nad Lesy (F),33/02,165,33,,,,,,
17791,4.10.2001,k návrhu na uvolnění finančních prostředků z rozpočtu hl. m. Prahy na rok 2001 z kap. 10 MČ Praha - (F),33/03,178,33,,,,,,
17034,4.10.2001,k návrhu na financování oprav církevních objektů  v majetku církví a náboženských společností v roce (F),33/05,162,33,,,,,,
17735,4.10.2001,"k návrhu zákona, kterým se mění zákon č. 185/2001 Sb., o odpadech a o změně některých dalších (F)",33/06,183A,33,,,,,,
17801,4.10.2001,k návrhu na schválení pořizování změn Územního plánu sídelního útvaru hl.m.Prahy (F),33/07,167,33,,,,,,
17876,4.10.2001,k návrhu na rozpis závazných ukazatelů rozpočtu běžných výdajů na rok 2001 mateřských a základních (F),33/08,189,33,,,,,,
17770,4.10.2001,k návrhu na úpravy rozpočtu  pro rok 2001 MČ Praha - Vinoř formou účelové investiční dotace z (F),33/09,188,33,,,,,,
17711,4.10.2001,k návrhu změn zřizovacích listin příspěvkových organizací v působnosti SKU MHMP (F),33/10,190,33,,,,,,
17767,4.10.2001,ke zprávě o postupu přípravy fáze B Studie obsluhy hl.m. Prahy a jeho okolí hromadnou dopravou osob (F),33/12,192,33,,,,,,
17776,4.10.2001,"k upřesnění usnesení ZHMP č.23/01, ze dne 26.10.2000  k návrhu na očištění První městské banky,a.s. (F)",33/04,207,33,,,,,,
17785,4.10.2001,"k návrhu prodeje zastavěných pozemků v k.ú. Nusle, parc. č. 1533/1, 1529/3, 1529/4, 1529/5, 1529/6, (F)",33/13,130,33,,,,,,
17779,4.10.2001,k návrhu na úplatné převody nemovitostí v k.ú. Žižkov mezi Obcí hl.m.Prahou a BD Vackov (F),33/14,184,33,,,,,,
17795,4.10.2001,k návrhu na úplatný převod vlastnictví části pozemku parc.č. 1509/2 a pozemku parc.č. 3180 v kat. (F),33/15,146,33,,,,,,
17783,4.10.2001,k návrhu na schválení úplatného převodu pozemku parc. č. 4261/204 v k.ú. Smíchov pro Ing.Věru (F),33/16,143,33,,,,,,
17796,4.10.2001,"k návrhu na úplatný převod vlastnictví části pozemku č. parc. 465/2, dílu  a  v katastrálním území (F)",33/17,150,33,,,,,,
17798,4.10.2001,k návrhu na schválení úplatného převodu spoluvlastnického podílu 1/3 pozemku parc.č. 56 v kat. území (F),33/18,153,33,,,,,,
17787,4.10.2001,k návrhu na schválení úplatného převodu pozemku parc.č. 1249/6 v kat. území Hloubětín pro AUTO (F),33/19,155,33,,,,,,
17808,4.10.2001,k návrhu na revokaci usnesení ZHMP č. 30/28 ze dne 31.5.2001 ve věci schválení úplatného převodu (F),33/20,161,33,,,,,,
17781,4.10.2001,k návrhu úplatného převodu pozemků č.parc. 2922/75 a 2922/66 v k.ú. Žižkov (F),33/21,156,33,,,,,,
17786,4.10.2001,k návrhu na schválení úplatného převodu části pozemku parc. č. 1559 v k.ú. Smíchov pro manžele (F),33/22,171,33,,,,,,
17782,4.10.2001,k návrhu úplatného převodu pozemku parc. č. 906/9 v k.ú. Podolí (F),33/23,163,33,,,,,,
17750,4.10.2001,k úplatnému převodu pozemků parc.č. 234/2 a 887/2 vše v k.ú. Karlín (F),33/25,191,33,,,,,,
17019,4.10.2001,k návrhu na nevyužití předkupního práva k podílu id. 1/2 pozemku parc.č. 573/1 v kat. území Strašnic (F),33/26,149,33,,,,,,
18036,4.10.2001,k návrhu na schválení směny pozemku parc.č. 119 v kat. území Háje z vlastnictví hl.m. Prahy do (F),33/27,154,33,,,,,,
17024,4.10.2001,k návrhu na schválení směny části pozemku parc. č. 4889/2 v k.ú. Smíchov ve vlastnictví hl.m. Prahy (F),33/28,160,33,,,,,,
17023,4.10.2001,k návrhu na zrušení příspěvkové organizace Pražské lázně hl.m. Prahy (F),33/29,185,33,,,,,,
17029,4.10.2001,k návrhu na bezúplatný převod movitých věcí - galerijní sbírky a vybavení zvukového studia z vlastni (F),33/30,121,33,,,,,,
17837,4.10.2001,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",33/31,170,33,,,,,,
17797,4.10.2001,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",33/32,180,33,,,,,,
17031,4.10.2001,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",33/33,172,33,,,,,,
17834,4.10.2001,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",33/34,173,33,,,,,,
17842,4.10.2001,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",33/35,174,33,,,,,,
17820,4.10.2001,k návrhu na přijetí daru - komunikace v k.ú. Malešice od I. KOMPLETNÍ s.r.o. (F),33/36,57,33,,,,,,
17745,4.10.2001,"k majetkoprávnímu vypořádání pozemků v k.ú. Kunratice ve vlastnictví fyzických osob, zastavěných (F)",33/37,176,33,,,,,,
17758,25.10.2001,k návrhu na uvolnění finančních prostředků z rozpočtu hl. m. Prahy na rok 2001 z kap. 10 MČ Praha - (F),34/01,215,34,,,,,,
17011,25.10.2001,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m. Prahy na rok 2001 z kap. 10  MČ Praha 15 (F),34/02,219,34,,,,,,
17762,25.10.2001,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m. Prahy - kap. 09 městským částem formou (F),34/03,239,34,,,,,,
17704,25.10.2001,k návrhu na poskytnutí účelové investiční dotace MČ Praha 13 a MČ Dolní Počernice z kapitoly 09 - (F),34/04,261,34,,,,,,
17809,25.10.2001,k návrhu změn 01 Územního plánu sídelního útvaru hlavního města Prahy (F),34/05,200,34,,,,,,
17733,25.10.2001,"k návrhu zadání změn Územního plánu hl.m.Prahy Z0151/02, Z0258/02 a Z0261/00 (F)",34/06,214,34,,,,,,
17747,25.10.2001,k návrhu na úplatný převod pozemku parc. č. 1080/1 o výměře 781 m2 v k.ú. Stodůlky (F),34/07,201,34,,,,,,
17740,25.10.2001,k návrhu na schválení úplatného převodu pozemku parc.č. 963/2 v k.ú. Braník (F),34/08,204,34,,,,,,
17759,25.10.2001,k návrhu na schválení úplatného převodu pozemku parc. č. 3159/8 v k.ú. Smíchov pro Dipl.Ing. (F),34/09,205,34,,,,,,
