id,legislative_session:number,start_date,item:title,item:number,motion:title,
8002,8,2012-04-25,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání.,
8003,8,2012-04-25,Schválení závěrečného účtu obce Křenovy za rok 2011 a výsledku přezkoumání hospodaření ze dne 28. 2. 2012 - viz. Příloha č. 4,1,"Zastupitelstvo obce Křenovy schvaluje závěrečný účet a zprávu o výsledku přezkoumání hospodaření za rok 2011 ÚSC Křenovy, IČ:00572420, za rok 2011.",
8004,8,2012-04-25,PSOV Plzeňského kraje - podání žádosti o dotaei s názvem „Oprava střechy a zvoničky kaple sv. Václava v Křenovech,2,Zastupitelstvo obce Křenovy bere na vědomí schválení žádosti o dotaci s názvem „Oprava střechy a zvoničky kaple sv. Václava v Křenovech" z programu vyhlášeného Radou Plzeňského kraje - PSOV v hodnotě 100 000 Kč.,
8005,8,2012-04-25,Úprava schváleného rozpočtu o mimořádné příjmy a výdaje,3,Zastupitelstvo obce Křenovy schvaluje rozpočtové opatření č.2 schváleného rozpočtu obce Křenovy.,
8006,8,2012-04-25,Informace o sběru a svozu nebezpečného odpadu,4,Zastupitelstvo obce bere na vědomí realizaci sběru a svozu nebezpečného odpadu.,
8007,8,2012-04-25,Ostatní organizační záležitosti obce,5,Zastupitelstvo obce bere na vědomí informaci o ukončení pracovní činnosti pí. Boženy Pejsarové a nástup pí. Drahomíry Bozděchové.,
1001,1,2010-12-16,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu Václava Mariana a Lenku Volkmannovou a zapisovatelem zápisu Lenku Volkmannovou.,
1002,1,2010-12-16,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání a jeho doplněni o problematiku obecních lesů.,
1003,1,2010-12-16,Seznámení s výsledkem hospodaření za období (1-10/2010),1,Zastupitelstvo obce Křenovy schvaluje výsledek hospodaření obce za období 1-10/2010.,
1004,1,2010-12-16,Úprava schváleného rozpočtu o mimořádné příjmy a  výdaje,2,Zastupitelstvo obce Křenovy schvaluje úpravy rozpočtu o mimořádné příjmy a výdaje.,
1005,1,2010-12-16,Sestavení návrhu rozpočtu obce Křenov na rok 2011,3,Zastupitelstvo obce Křenovy schvaluje návrh rozpočtu obce Křenovy na rok 2011.,
1006,1,2010-12-16, Projednání a schválení odměn členů zastupitelstva,4,Zastupitelstvo obce Křenovy schvaluje odměny členů zastupitelstva a způsob jejich vyplácení.,
1007,1,2010-12-16,Způsob naložení s financemi z dotace Programu rozvoje venkova,5,Zastupitelstvo obce Křenovy bere na vědomí způsob naložení s financemi z dotace Programu rozvoje venkova.,
1008,1,2010-12-16,Schválení navýšení ceny pro svoz komunálního odpadu,6,"Zastupitelstvo obce Křenovy nesouhlasí s tak výrazným navýšením ceny za svoz komunálního odpadu. Navrhuje částku 1 200,- Kč včetně DPH za 1 svozový den a jednáním se Západočeskými komunálními službami pověřuje starostu obce Vladimíra Bufku. Zastupitelstvo schvaluje tento postup.",
1009,1,2010-12-16,Informace o ceně vodného na rok 2011,7,Zastupitelstvo obce Křenovy schvaluje cenu vodného na rok 2011.,
1010,1,2010-12-16,Schválení komplexní pozemkové úpravy v katastrálním území obce Křenovy,8,Zastupitelstvo obce Křenovy odkládá schválení komplexní pozemkové úpravy na mimořádné jednání zastup.,
1011,1,2010-12-16,Schválení návrhu rozpočtu Svazku Domažlicko na rok 2011,9,Zastupitelstvo obce Křenovy schvaluje návrh rozpočtu Svazku Domažlicko na rok 2011.,
1012,1,2010-12-16, Žádost o umístění reklamy – p. J. Brožovský,10,Zastupitelstvo obce Křenovy schvaluje žádost o umístění reklamy – p. J. Brožovský.,
1013,1,2010-12-16,Informace o zajištění činnosti transformátoru a údržba kapličky ,11,"Zastupitelstvo obce Křenovy pověřuje p. Pejsara V. st. Zajištěním činnosti transformátoru a údržbou vnitřních prostor kapličky a schvaluje roční odměnu ve výši 1 000,- Kč za výkon činnosti.",
1014,1,2010-12-16,Informace o Obecní kronice – zřízení funkce obecního kronikáře,12,"Zastupitelstvo obce Křenovy pověřuje p. Mariana V. st. Zajištěním činnosti obecního kronikáře a schvaluje roční odměnu ve výši 1 000,- Kč za výkon činnosti.",
1015,1,2010-12-16,Organizační zajištění inventury obecního majetku,13,Zastupitelstvo obce Křenovy schvaluje organizační zajištění inventury.,
1016,1,2010-12-16,Informace o zásilce turistických známek a ukončení činnosti pí. Vostracké ve funkci průvodce,14,"Zastupitelstvo obce Křenovy bere na vědomí doručení zásilky 300 ks turistických známek a schvaluje odměnu ve výši 1 000,- Kč pro paní Marii Vostrackou, která tímto ukončuje činnost průvodce v muzeu vah.",
1017,1,2010-12-16,Informace o postupu prací při čištění krajnice u místní komunikace na Puclice,15,"Zastupitelstvo obce Křenovy schvaluje postup prací při čištění krajnice u místní komunikace na Puclice. Zastupitelstvo schvaluje předběžnou cenu za práci ve výši 750,- Kč / hod.",
1018,1,2010-12-16,Ostatní organizační záležitosti obce,17,Zastupitelstvo obce Křenovy schvaluje návrh rozpočtu Účelového sdružení obcí pro odpadové hospodářství  LAZCE na rok 2011.,
2001,2,2010-12-28,Schválení komplexní pozemkové úpravy v katastrálním území obce Křenovy,8,Zastupitelstvo obce Křenovy schvaluje komplexní pozemkovou úpravu v katastrálním území obce Křenovy.,
9001,9,2012-06-27,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu p. Hösla a pí. Zmarslyovou a zapisovatelem Ing. Volkmannovou.,
9002,9,2012-06-27,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání.,
9003,9,2012-06-27,Schválení závěrečného účtu Svazku Domažlicko za rok 2011 a výsledku přezkoumání hospodaření Svazku Domažlicko ze dne 10. 11. 2011 a 24. 1. 2012 - viz. Příloha č. 4,1,Zastupitelstvo obce Křenovy schvaluje závěrečný účet a zprávu o výsledku přezkoumání hospodaření za rok 2011 Svazku Domažlicko ze dne 10. 1 1. 2011 a 24. 1. 2012.,
9004,9,2012-06-27,Schválení zprávy o výsledku přezkoumání hospodaření DSO Odpadového hospodářství Lazce viz. Příloha č. 5,2,Zastupitelstvo obce Křenovy schvaluje zprávu o výsledku přezkoumání hospodaření DSO Odpadového hospodářství Lazce za rok 201 1.,
9005,9,2012-06-27,Úprava schváleného rozpočtu o mimořádné příjmy a výdaje,3,Zastupitelstvo obce Křenovy schvaluje rozpočtové opatření č. 3 schváleného rozpočtu obce Křenovy.,
9006,9,2012-06-27,Informace o nákladech na sběr a svoz nebezpečného odpadu,4,Zastupitelstvo obce bere na vědomí náklady na sběr a svoz nebezpečného odpadu.,
9007,9,2012-06-27,Zavedení energetického auditu budovy obecního úřadu - možnost získání dotace z OPZP - zlepšování kvality ovzduší (pořízení nízkoemisního kotle a zateplení objektu),5,Zastupitelstvo obce schvaluje způsob podání žádosti o dotaci v projektu "Zateplení budovy obecního úřadu vKřenovech a výměna zdroje tepla" a dále schvaluje zadání energetického auditu Ing. Fartákovi.,
9008,9,2012-06-27,Ostatní organizační záležitosti obce,6,Zastupitelstvo obce Křenovy jednohlasné schvaluje nákup stanu pro SDH Křenovy v hodnotě 18 754Kč.,
10001,10,2012-09-19,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu p. Mariana a p. Čermáka a zapisovatelem Ing. Volkmannovou.,
10002,10,2012-09-19,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání.,
10003,10,2012-09-19,Úprava schváleného rozpočtu o mimořádné příjmy a výdaje,1,Zastupitelstvo obce Křenovy schvaluje rozpočtové opatření č.4 schváleného rozpočtu obce Křenovy,
10004,10,2012-09-19,Projednání přihlášky do honebního společenstva Osvračin a okolí,2,"Zastupitelstvo obce Křenovy schvaluje výše jmenovaný postup při projednání přihlášky do honebního společenstva Osvračin a okolí, rozhodnutí se posunuje na další jednání zastupitelstva.",
10005,10,2012-09-19,Schválení vnitřní směrnice pro provádění rozpočtových změn,3,"Zastupitelstvo obce Křenovy schvaluje jednohlasně vnitřní směrnici č.l obce Křenovy k rozpočtovému opatření - sestavování rozpočtu, rozpočtového výhledu a následně rozpočtových změn. Zastupitelstvo obce souhlasí s kompetencemi starosty popsanými ve vnitřní směrnici odstavec IV, oddíl ad4).",
10006,10,2012-09-19,Organizační zajištění voleb do Senátu Parlamentu České republiky a do zastupitelstev krajů konané ve dnech 12. a 13. října 2012,4,Zastupitelstvo obce bere na vědomí organizační zajištění voleb do Senátu Parlamentu České republiky a do zastupitelstev krajů konané ve dnech 12. a 13. října 2012.,
10007,10,2012-09-19,Informace o průběhu rekonstrukce kaple sv. Václava,5,"Zastupitelstvo obce Křenovy bere na vědomí skutečné náklady na akci rekonstrukce kaple sv. Václava v Křenovech z programu vyhlášeného Radou Plzeňského kraje - PSOV, které činily 150 480 Kč.",
10008,10,2012-09-19,Protokol o provedené kontrole na využití poskytnuté účelové dotace z PSOV Plzeňského kraje vybudování veřejného obecního rozhlasu viz. Příloha č. 8,6,Zastupitelstvo obce Křenovy jednohlasně schvaluje Protokol o provedené kontrole na využití poskytnuté účelové dotace z PSOV Plzeňského kraje na vybudování veřejného obecního rozhlasu.,
10009,10,2012-09-19,Informace o podání žádosti na OPŽP - projekt zateplení objektu Obecního úřadu v Křenovech s výměnou zdroje tepla,7,Zastupitelstvo obce schvaluje způsob podání žádosti o dotaci v projektu "Zateplení budovy obecního úřadu v Křenovech a výměna zdroje tepla".,
11001,11,2012-12-20,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu p. Mariana a Ing. Hřiba a zapisovatelem Ing. Volkmannovou.,
11002,11,2012-12-20,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání.,
11003,11,2012-12-20,Schválení rozpočtu obce Křenovy na rok 2013,1,Zastupitelstvo obce Křenovy schvaluje rozpočet obce Křenovy na rok 2013 jako mírně přebytkový.,
11004,11,2012-12-20,Úprava schváleného rozpočtu o mimořádné příjmy a výdaje,2,Zastupitelstvo obce Křenovy schvaluje rozpočtové opatření č.5 a č.6 schváleného rozpočtu obce Křenovy.,
