id,legislative_session:number,start_date,item:title,item:number,motion:title,
10003,10,2012-12-11,žádost Klubu českých turistů Jičín o vyjádření obce k možnému záměru využití pozemku p.č. 736/6 v k.ú. Horní Lochov pro potřeby obce,4,"Zastupitelstvo Obce Holín schvaluje: Žádost Klubu českých turistů Jičín o vyjádření zájmu Obce Holín ohledně pozemku p.č. 736/6 v k.ú. Horní Lochov ve vlastnictví Restaurací a jídelen – v likvidaci. Obec Holín má zájem pouze o část pozemku, který zasahuje do komunikace ve vlastnictví obce (p.č. 736/2 v k.ú. Horní Lochov). Bylo hlasováno o zájmu a možném využití pozemku.",
10004,10,2012-12-11,žádost p. Dominika Puše na umístění směrových reklamních tabulí,5,"Zastupitelstvo Obce Holín schvaluje: Žádost pana Dominika Puše, bytem Valdice na umístění 3 ks směrových reklamních tabulí při splnění stanovených podmínek",
10005,10,2012-12-11,schválení podání žádosti o poskytnutí dotace z Programu obnovy venkova Královéhradeckého kraje pro rok 2013,6,"Zastupitelstvo Obce Holín schvaluje: Podání žádosti o poskytnutí dotace z Programu obnovy venkova Královéhradeckého kraje pro rok 2013 – dotačního titulu na výstavbu, rekonstrukci či opravu nebo dovybavení jednotlivých typů objektů. Obec zažádá o poskytnutí dotace na akci „oprava hřbitovní zdi v Holíně.“ Obec má zajištěné finanční prostředky na spolufinancování.",
10006,10,2012-12-11,"smlouva o zřízení věcného břemene č. IE-12-2002835/VB/21 Prachov, 2. etapa – rekonstrukce nn",7,Zastupitelstvo Obce Holín schvaluje: Smlouvu o zřízení věcného břemene č. IE-12-2002835/VB/21 Prachov 2. etapa-rekonstrukce NN.,
10007,10,2012-12-11,rozpočtové provizorium na rok 2013,9,Zastupitelstvo Obce Holín schvaluje: Rozpočtové provizorium pro rok 2013 dle stanovených a schválených pravidel RP,
10008,10,2012-12-11,rozpočtové změny č. 3,10,Zastupitelstvo Obce Holín schvaluje: Rozpočtové změny č. 3 (viz příloha).,
10009,10,2012-12-11,rozpočtový výhled,11,Zastupitelstvo Obce Holín schvaluje: Rozpočtový výhled Obce Holín pro období 2014 – 2015 (viz příloha),
10010,10,2012-12-11,různé,12,"Zastupitelstvo města schvaluje: Úpravu a ořezání části stromů na náklady žadatele (manželé Dlabolovi), kterému hrozí ohrožení (přerostlé borovice, které jsou ve vlastnictví obce, ohrožují jejich nemovitosti), dřevo je vlastníka lesa.",
10011,10,2012-12-11,různé,12,"Zastupitelstvo Obce Holín schvaluje: Žádost pana Miroslava Krále, bytem Pařezská Lhota na předložení možného zapracování změny vybudování malé vodní plochy na pozemku p.č. 378 v k.ú. Pařezská Lhota do návrhu pokynů pro zpracování Návrhu Územního plánu Holín za předpokladu, že budou dodrženy stanovené podmínky.",
10012,10,2012-12-11,různé,12,Zastupitelstvo Obce Holín schvaluje: Vyhlášení Záměrů na pronájem částí obecních pozemků.,
