id,legislative_session:number,start_date,item:title,item:number,motion:title,
8002,8,2011-12-07,Vodovod,5,"Nájemní smlouvu mezi obcí a Pozemkovým fondem ČR-pronájem pozemků parc.č.KN 383/20 (930m2), KN 270/20 (62m2), 270/18 (26m2) a 296/10 (29m2), roční výše nájemného činí 5,- Kč/m2 – pozemky pro uložení vodovodního řadu.",
8003,8,2011-12-07,Cyklostezka,6,"Smlouvu o poskytnutí účelové dotace na projekt Cyklostezka Úhlava, Útušice – Kč 140 000,- na projektovou dokumentaci; Dodavatel projektové dokumentace stavby Cyklostezka Úhlava, Útušice – společnost Valbek s.r.o. Plzeň.",
8004,8,2011-12-07,Stočné z domácností 2012,7,"Výše stočného z domácností pro rok 2012 -  Kč 22,60/m3 ; účinnost od 01.01.2012.",
8005,8,2011-12-07,Různé,8,"Podání žádosti o bezúplatný převod pozemků z vlastnictví PF do vlastnictví obce –269/25, KN 269/27, KN 270/20, KN 270/86, KN 270/103, KN 274/1, KN 274/5, KN 405/3, KN 405/4 v k.ú. Útušice. Dále PK 851, PK 861 v k.ú. Robčice u Štěnovic a KN 296/10, KN 383/1 a KN 383/20 v k.ú. Útušice.",
8006,8,2011-12-07,Různé,8,"Cena pozemků směňovaných,kupovaných příp.Prodávaných v rámci stavby Útušice, směr Radobyčice – Kč 50,-/m2.",
8007,8,2011-12-07,Různé,8,Provedení inventarizace majetku obce za rok 2011 ke dni 31.12.2011 a plán inventur na rok 2011.,
8008,8,2011-12-07,Různé,8,"Vyčlenění max.  15 000,- Kč na zakoupení sportovního vybavení pro florbal",
9001,9,2012-01-11,Chodníky Útušice,3,"Kupní smlouva mezi Obcí Útušice, p.Čechurou, p. Jandou a p.Křenovou –koupě pozemku parc.č. 375/57 v k.ú. Útušice - 3648Kč;Kupní smlouva mezi Obcí Útušice a p.Kličkovou –koupě pozemku parc.č.376/8 v Útušice – 2250Kč;Kupní smlouva mezi Obcí Útušice a p.Kontrováczovou a p.Průchovou-koupě pozemku parc.č.376/2 v k.ú.- 5200Kč; Kupní smlouva mezi Obcí Útušice a p.Kasíkovou a p.Peškovou-koupě pozemku parcely č.375/58 v k.ú. Útušice – 3050Kč",
9002,9,2012-01-11,Veřejné osvětlení,4,"Robčice – úprava veřejného osvětlení, rozšíření na ulici Radobyčice – 50% uhradí žadatel",
9003,9,2012-01-11,Prodej obecního pozemku,5,geometrické změření pozemku a jeho prodej,
9004,9,2012-01-11,Dvojgaráž Útušice,6,Osazení samostatného kotle pro vytápění dvojgaráže u víceúčelového sálu Útušice.,
10001,10,2012-02-08,Vodovod Útušice,4,úhrada poměrné části nasmlouvaných prací ve výši Kč 36,
10002,10,2012-02-08,Vodovod Útušice,4,upravený návrh smlouvy o omezení užívání nemovitosti ve správě SÚS Plzeňského kraje,
10003,10,2012-02-08,Vodovod Útušice,4,návrh smlouvy o smlouvě budoucí o zřízení práva odpovídajícího věcnému břemenu a o souhlasu se zřízením stavby mezi Obcí Útušice a Západočeským konzumním družstvem Plzeň,
10004,10,2012-02-08,Výroční zpráva,5,"Výroční zprávu obce za rok 2011 o činnosti v oblasti poskytování informací zákona č. 106/1999  Sb., o svobodném přístupu k informacím, ve znění pozdějších předpisů.",
10005,10,2012-02-08,Různé,7,Pan Vlček žádá o vyjádření k možnosti proplacení mimořádného výdaje za hasičské stříkačky Robčice.,
10006,10,2012-02-08,Různé,7,hostinec Útušice – výzva k dodržování termínu plateb,
11001,11,2012-03-07,Vodovod,3,nájemní smlouva č. 129/2012 mezi Obcí Útušice a Povodím Vltavy s.p.,
11002,11,2012-03-07,Rozpočet obce na rok 2012,4,schválení rozpočtu – po úpravách činí celková částka příjmů i výdajů 7 695 240Kč,
11003,11,2012-03-07,Oplocení a chodník před čp. 83 a čp. 77 Útušice,5,cenová nabídka společnosti Cetina a Kenaur s.r.o. Zruč-Senec,
11004,11,2012-03-07,Závěrečný účet obce,6,závěrečný účet obce za rok 2011  zastupitelstvem schválen  do 30. června 2012.,
11005,11,2012-03-07,Různé,9,Pohledávka za směsný komunální odpad,
11006,11,2012-03-07,Různé,9,Hostinec a sál Útušice – žádost o posunutí termínu plateb,
11007,11,2012-03-07,Různé,9,Nový majitel chaty E50 Útušice žádá o prodej pozemku sousedícího s chatou,
11008,11,2012-03-07,Různé,9,plynová přípojka Zpč. Plynárenské a.s.-zřízení věcného břemene na obecním pozemku,
12001,12,2012-03-28,Stočné z domácnosti,3,"Výši stočného z domácností pro rok 2012 - Kč 32, 07/m3; účinnost od 01.04.2012.",
12002,12,2012-03-28,Různé,4,zpevnění komunikace před nemovitostí p.Keislerové,
12003,12,2012-03-28,Různé,4,"Koupi vybavení pro dětský sport ve víceúčelovém sále Útušice v ceně do 10 000,- DPH.",
12004,12,2012-03-28,Různé,4,"poškozené obecní lesy: členové mysliveckého sdružení vysází břízy a duby nejdéle do konce dubna 2012 a borovice do konce května 2012,",
13001,13,2012-05-02,smlouvy - vodovod,3,Smlouva o uzavření budoucí smlouvy o zřízení věcného břemene - UZSVM/P/7380/2012-HMSU,
13002,13,2012-05-02,smlouvy - vodovod,3,Směnná smlouva (přístupová cesta k vrtu),
13003,13,2012-05-02,smlouvy - vodovod,3,„Podnájemní smlouva“  mezi Obcí Útušice a Jiřím Říhánkem.,
13004,13,2012-05-02,Různé,4,Vodovod – Ing.Budín-zpracování včetně inženýrské činnosti – 59000 Kč,
13005,13,2012-05-02,Různé,4,"cenová nabídka na domeček pro děti na dětské hřiště Útušice – Zdeněk Haišman Útušice, cena do Kč17 000,- včetně DPH, situační plánek -pergoly na dětské hřiště zpracovaný Ing. Petrem Jirákem",
13006,13,2012-05-02,Různé,4,Hostinec a sál Útušice – druhá a poslední výzva na platbu nájemného,
14001,14,2012-05-14,Mikroregion Radyně,2,Smlouva o výpůjčce mezi Obcí Útušice a Mikroregionem Radyně – pozemek parc.č. 286/16 k.ú. Útušice.,
14002,14,2012-05-14,Místní rozhlas,3,"Dodavatel bezdrátového rozhlasu, společnost SOVT-RADIO s.r.o. Vodňany.",
14003,14,2012-05-14,Různé,4,koupení bubnové sekačky v ceně cca 15 tisíc Kč pro urychlení travního porostu v obcích,
15001,15,2012-06-06,Vodovod Útušice,3,"Smlouva o uzavření budoucí smlouvy o zřízení věcného břemene a smlouvu o právu Stavby číslo IV-12-0007710/VB/001 mezi Obcí Útušice a ČEZ Distribucí a.s. Děčín -„Útušice, vodárna, p.č. 295/1 – vNN“; jednorázová náhrada Kč 3 200,- včetně DPH",
15002,15,2012-06-06,Pronájem obecního pozemku,4,Nájemní smlouva mezi Obcí Útušice a p. Čížkem Ejpovice – pronájem části pozemku-parc.č. 349/15 v k.ú. Útušice; účinnost smlouvy od 1.1.2012; roční nájemné Kč 1355,
15003,15,2012-06-06,Mikroregion Radyně,5,Stanovy dobrovolného Svazku obcí Mikroregion Radyně.,
15004,15,2012-06-06,Obecní rozhlas,6,"Smlouva o dílo mezi Obcí Útušice a SOVT-RADIO Vodňany s.r.o. – dodávka bezdrátového obecního rozhlasu RDRdigi 3; cena Kč 249 720,- včetně DPH; dodatek č. 1 ke smlouvě o dílo na dodávku bezdrátového obecního rozhlasu – rozšíření o 4 hlásiče s reproduktory a prodloužení záruky na 60 měsíců za cenu 64 200,- včetně DPH, tzn. celková cena dodávky činí Kč 313 920,- včetně",
15005,15,2012-06-06,Různé,7,"Dodavatel pergoly na dětském hřišti Útušice, p. Haišmana Útušice; cena 34 000,- DPH.",
15006,15,2012-06-06,Různé,7,"Kupní cena pozemků dle bodu 7b) zápisu – Kč 7,-/m2.",
15007,15,2012-06-06,Různé,7,"Darovací smlouva s Mgr. Tunklem Plzeň – Kč 50 000,- na sportovní a kulturní akce obce",
15008,15,2012-06-06,Různé,7,"Smlouva mezi Obcí Útušice a p.Kamilem Martínkem Plzeň – odborný lesní hospodář; roční cena Kč 180,-/ha pro rok 2012(poměrná část); Kč 200,-/ha od 1.1.2013.",
15009,15,2012-06-06,Různé,7,"Dodavatele závor pro vjezdy do lesa, HAKON-STEEL s.r.o. Plzeň; cena Kč 9 000,-/ks bez DPH",
16001,16,2012-07-09,Kontrola usnesení,2,"Předložena nabídka společnosti Kasl & Petr Brzoň, Pokrývačské práce, Střížovice -přítomní ji po projednání navrhují schválit jako dodavatele",
16002,16,2012-07-09,Směna pozemků,3,"Směnná smlouva mezi Obcí Útušice a manželi Eidrnovými Štěnovice – pozemek Parc.č. 87/26 k.ú. Útušice přejde do společného jmění manželů a pozemek parc.č. 334/4 k.ú. Útušice do vlastnictví Obce Útušice; cena směňovaných pozemků Kč 15,-/m2.",
16003,16,2012-07-09,Koupě pozemků,4,"Kupní smlouva mezi Obcí Útušice a Magdalenou Sochorovou Itálie – pozemky PK 325/2, 326, 347/1, 347/2, 348, 349, 350/1, 355 – k.ú. Robčice u Štěnovic a pozemky PK 1679, 1682 a 1684 – k.ú. Šlovice u Plzně; kupní cena Kč 317",
